id_pais,id_regiao,id_estado,municipio,municipio_estado,latitude,longitude,id_municipio
1,2,3,Baianópolis,Baianópolis (BA),"-12,65","-44,44",363
1,2,3,Barra do Choça,Barra do Choça (BA),"-14,9","-40,58",364
1,2,3,Barra do Rocha,Barra do Rocha (BA),"-14,07","-39,59",365
1,2,3,Barreiras,Barreiras (BA),"-12,02","-45,53",366
1,2,3,Belmonte,Belmonte (BA),"-15,94","-39,18",367
1,2,3,Belo Campo,Belo Campo (BA),"-14,98","-41,21",368
1,2,3,Biritinga,Biritinga (BA),"-11,56","-38,79",369
1,2,3,Boninal,Boninal (BA),"-12,8","-41,79",370
1,2,3,Caém,Caém (BA),"-11,14","-40,29",371
1,2,3,Camaçari,Camaçari (BA),"-12,67","-38,21",372
1,2,3,Camamu,Camamu (BA),"-14,01","-39,18",373
1,2,3,Canavieiras,Canavieiras (BA),"-15,65","-39,11",374
1,2,3,Candeias,Candeias (BA),"-12,68","-38,48",375
1,2,3,Cândido Sales,Cândido Sales (BA),"-15,33","-41,33",376
1,2,3,Caravelas,Caravelas (BA),"-17,66","-39,68",377
1,2,3,Cardeal da Silva,Cardeal da Silva (BA),"-12,04","-37,94",378
1,2,3,Catu,Catu (BA),"-12,33","-38,42",379
1,2,3,Conde,Conde (BA),"-11,83","-37,68",380
1,2,3,Condeúba,Condeúba (BA),"-14,93","-42,06",381
1,2,3,Cordeiros,Cordeiros (BA),"-15,04","-41,9",382
1,2,3,Correntina,Correntina (BA),"-13,48","-45,41",383
1,2,3,Cravolândia,Cravolândia (BA),"-13,43","-39,79",384
1,2,3,Crisópolis,Crisópolis (BA),"-11,51","-38,17",385
1,2,3,Cristópolis,Cristópolis (BA),"-12,19","-44,26",386
1,2,3,Dário Meira,Dário Meira (BA),"-14,4","-39,99",387
1,2,3,Encruzilhada,Encruzilhada (BA),"-15,59","-40,99",388
1,2,3,Entre Rios,Entre Rios (BA),"-12,07","-38,05",389
1,2,3,Esplanada,Esplanada (BA),"-11,94","-37,89",390
1,2,3,Eunápolis,Eunápolis (BA),"-16,28","-39,61",391
1,2,3,Guaratinga,Guaratinga (BA),"-16,54","-39,93",392
1,2,3,Ibirapitanga,Ibirapitanga (BA),"-14,07","-39,43",393
1,2,3,Ibirapuã,Ibirapuã (BA),"-17,74","-40,02",394
1,2,3,Ibirataia,Ibirataia (BA),"-13,98","-39,64",395
1,2,3,Igrapiúna,Igrapiúna (BA),"-13,86","-39,19",396
1,2,3,Ilhéus,Ilhéus (BA),"-14,75","-39,2",397
1,2,3,Inhambupe,Inhambupe (BA),"-11,79","-38,42",398
1,2,3,Ipiaú,Ipiaú (BA),"-14,06","-39,73",399
1,2,3,Iraquara,Iraquara (BA),"-12,24","-41,58",400
1,2,3,Itabela,Itabela (BA),"-16,67","-39,56",401
1,2,3,Itagi,Itagi (BA),"-14,17","-40,01",402
1,2,3,Itagibá,Itagibá (BA),"-14,25","-39,82",403
1,2,3,Itagimirim,Itagimirim (BA),"-16,1","-39,74",404
1,2,3,Itamaraju,Itamaraju (BA),-17,"-39,77",405
1,2,3,Itanagra,Itanagra (BA),"-12,32","-38,04",406
1,2,3,Itanhém,Itanhém (BA),"-17,12","-40,37",407
1,2,3,Itapebi,Itapebi (BA),"-15,91","-39,66",408
1,2,3,Jaborandi,Jaborandi (BA),"-14,04","-45,43",409
1,2,3,Jaguaquara,Jaguaquara (BA),"-13,55","-39,96",410
1,2,3,Jaguaripe,Jaguaripe (BA),"-13,12","-38,98",411
1,2,3,Jandaíra,Jandaíra (BA),"-11,6","-37,59",412
1,2,3,Jequié,Jequié (BA),"-13,88","-40,15",413
1,2,3,Jiquiriçá,Jiquiriçá (BA),"-13,32","-39,59",414
1,2,3,Jucuruçu,Jucuruçu (BA),"-16,85","-40,1",415
1,2,3,Laje,Laje (BA),"-13,16","-39,35",416
1,2,3,Lajedão,Lajedão (BA),"-17,55","-40,31",417
1,2,3,Lajedo do Tabocal,Lajedo do Tabocal (BA),"-13,48","-40,3",418
1,2,3,Lençóis,Lençóis (BA),"-12,42","-41,34",419
1,2,3,Luís Eduardo Magalhães,Luís Eduardo Magalhães (BA),"-12,19","-46,01",420
1,2,3,Maetinga,Maetinga (BA),"-14,66","-41,52",421
1,2,3,Maracás,Maracás (BA),"-13,5","-40,55",422
1,2,3,Maragogipe,Maragogipe (BA),"-12,82","-38,94",423
1,2,3,Mascote,Mascote (BA),"-15,66","-39,42",424
1,2,3,Mata de São João,Mata de São João (BA),"-12,48","-38,16",425
1,2,3,Medeiros Neto,Medeiros Neto (BA),"-17,36","-40,29",426
1,2,3,Mucuri,Mucuri (BA),"-18,06","-39,87",427
1,2,3,Nova Viçosa,Nova Viçosa (BA),"-17,9","-39,72",428
1,2,3,Olindina,Olindina (BA),"-11,42","-38,35",429
1,2,3,Ouriçangas,Ouriçangas (BA),"-12,01","-38,65",430
1,2,3,Palmeiras,Palmeiras (BA),"-12,55","-41,56",431
1,2,3,Piripá,Piripá (BA),-15,"-41,72",432
1,2,3,Planaltino,Planaltino (BA),"-13,19","-40,28",433
1,2,3,Planalto,Planalto (BA),"-14,7","-40,46",434
1,2,3,Poções,Poções (BA),"-14,54","-40,36",435
1,2,3,Pojuca,Pojuca (BA),"-12,36","-38,25",436
1,2,3,Porto Seguro,Porto Seguro (BA),"-16,62","-39,29",437
1,2,3,Prado,Prado (BA),"-17,13","-39,36",438
1,2,3,Presidente Jânio Quadros,Presidente Jânio Quadros (BA),"-14,71","-41,73",439
1,2,3,Presidente Tancredo Neves,Presidente Tancredo Neves (BA),"-13,45","-39,42",440
1,2,3,Ribeirão do Largo,Ribeirão do Largo (BA),"-15,42","-40,65",441
1,2,3,Rio Real,Rio Real (BA),"-11,55","-37,92",442
1,2,3,Santa Cruz Cabrália,Santa Cruz Cabrália (BA),"-16,23","-39,21",443
1,2,3,Santa Luzia,Santa Luzia (BA),"-15,44","-39,24",444
1,2,3,Santo Amaro,Santo Amaro (BA),"-12,57","-38,76",445
1,2,3,São Desidério,São Desidério (BA),"-12,8","-45,49",446
1,2,3,São Francisco do Conde,São Francisco do Conde (BA),"-12,65","-38,63",447
1,2,3,São Miguel das Matas,São Miguel das Matas (BA),"-13,05","-39,43",448
1,2,3,São Sebastião do Passé,São Sebastião do Passé (BA),"-12,52","-38,5",449
1,2,3,Sátiro Dias,Sátiro Dias (BA),"-11,57","-38,59",450
1,2,3,Seabra,Seabra (BA),"-12,42","-41,88",451
1,2,3,Souto Soares,Souto Soares (BA),"-12,02","-41,79",452
1,2,3,Teixeira de Freitas,Teixeira de Freitas (BA),"-17,42","-39,79",453
1,2,3,Teolândia,Teolândia (BA),"-13,55","-39,51",454
1,2,3,Tremedal,Tremedal (BA),"-15,01","-41,46",455
1,2,3,Ubaíra,Ubaíra (BA),"-13,27","-39,69",456
1,2,3,Valença,Valença (BA),"-13,36","-39,2",457
1,2,3,Vereda,Vereda (BA),"-17,19","-39,93",458
1,2,3,Vitória da Conquista,Vitória da Conquista (BA),"-15,03","-40,92",459
1,2,3,Wenceslau Guimarães,Wenceslau Guimarães (BA),"-13,63","-39,63",460
1,3,11,Abadia dos Dourados,Abadia dos Dourados (MG),"-18,35","-47,46",461
1,3,11,Abaeté,Abaeté (MG),"-19,1","-45,36",462
1,3,11,Abre Campo,Abre Campo (MG),"-20,27","-42,44",463
1,3,11,Acaiaca,Acaiaca (MG),"-20,4","-43,1",464
1,3,11,Açucena,Açucena (MG),"-19,05","-42,45",465
1,3,11,Água Boa,Água Boa (MG),"-18,03","-42,28",466
1,3,11,Aguanil,Aguanil (MG),"-20,97","-45,42",467
1,3,11,Águas Formosas,Águas Formosas (MG),"-17,04","-40,97",468
1,3,11,Águas Vermelhas,Águas Vermelhas (MG),"-15,68","-41,52",469
1,3,11,Aimorés,Aimorés (MG),"-19,63","-41,21",470
1,3,11,Aiuruoca,Aiuruoca (MG),"-21,95","-44,65",471
1,3,11,Alagoa,Alagoa (MG),"-22,19","-44,66",472
1,3,11,Albertina,Albertina (MG),"-22,2","-46,61",473
1,3,11,Além Paraíba,Além Paraíba (MG),"-21,83","-42,75",474
1,3,11,Alfenas,Alfenas (MG),"-21,39","-45,97",475
1,3,11,Alfredo Vasconcelos,Alfredo Vasconcelos (MG),"-21,14","-43,71",476
1,3,11,Almenara,Almenara (MG),"-16,09","-40,72",477
1,3,11,Alpinópolis,Alpinópolis (MG),"-20,86","-46,38",478
1,3,11,Alterosa,Alterosa (MG),"-21,23","-46,15",479
1,3,11,Alto Caparaó,Alto Caparaó (MG),"-20,46","-41,86",480
1,3,11,Alto Rio Doce,Alto Rio Doce (MG),"-21,04","-43,4",481
1,3,11,Alvarenga,Alvarenga (MG),"-19,42","-41,7",482
1,3,11,Alvinópolis,Alvinópolis (MG),"-20,11","-43,15",483
1,3,11,Alvorada de Minas,Alvorada de Minas (MG),"-18,78","-43,37",484
1,3,11,Amparo do Serra,Amparo do Serra (MG),"-20,53","-42,8",485
1,3,11,Andradas,Andradas (MG),"-22,08","-46,55",486
1,3,11,Cachoeira de Pajeú,Cachoeira de Pajeú (MG),"-15,97","-41,5",487
1,3,11,Andrelândia,Andrelândia (MG),"-21,74","-44,27",488
1,3,11,Angelândia,Angelândia (MG),"-17,7","-42,28",489
1,3,11,Antônio Carlos,Antônio Carlos (MG),"-21,41","-43,77",490
1,3,11,Antônio Dias,Antônio Dias (MG),"-19,57","-42,88",491
1,3,11,Antônio Prado de Minas,Antônio Prado de Minas (MG),"-21,02","-42,15",492
1,3,11,Araçaí,Araçaí (MG),"-19,23","-44,22",493
1,3,11,Aracitaba,Aracitaba (MG),"-21,35","-43,4",494
1,3,11,Araçuaí,Araçuaí (MG),"-16,93","-41,99",495
1,3,11,Araguari,Araguari (MG),"-18,58","-48,22",496
1,3,11,Arantina,Arantina (MG),"-21,9","-44,23",497
1,3,11,Araponga,Araponga (MG),"-20,66","-42,5",498
1,3,11,Araporã,Araporã (MG),"-18,48","-49,13",499
1,3,11,Arapuá,Arapuá (MG),"-19,04","-46,12",500
1,3,11,Araújos,Araújos (MG),"-19,89","-45,18",501
1,3,11,Araxá,Araxá (MG),"-19,64","-46,97",502
1,3,11,Arceburgo,Arceburgo (MG),"-21,36","-46,94",503
1,3,11,Arcos,Arcos (MG),"-20,26","-45,55",504
1,3,11,Areado,Areado (MG),"-21,36","-46,14",505
1,3,11,Argirita,Argirita (MG),"-21,64","-42,83",506
1,3,11,Aricanduva,Aricanduva (MG),"-17,88","-42,61",507
1,3,11,Arinos,Arinos (MG),"-15,75","-45,99",508
1,3,11,Astolfo Dutra,Astolfo Dutra (MG),"-21,32","-42,88",509
1,3,11,Ataléia,Ataléia (MG),"-18,16","-41,15",510
1,3,11,Augusto de Lima,Augusto de Lima (MG),"-18,11","-44,2",511
1,3,11,Baependi,Baependi (MG),"-22,02","-44,82",512
1,3,11,Baldim,Baldim (MG),"-19,26","-43,86",513
1,3,11,Bambuí,Bambuí (MG),"-20,11",-46,514
1,3,11,Bandeira do Sul,Bandeira do Sul (MG),"-21,72","-46,38",515
1,3,11,Barão de Cocais,Barão de Cocais (MG),"-19,89","-43,5",516
1,3,11,Barão de Monte Alto,Barão de Monte Alto (MG),"-21,26","-42,28",517
1,3,11,Barbacena,Barbacena (MG),"-21,25","-43,8",518
1,3,11,Barra Longa,Barra Longa (MG),"-20,28","-43,07",519
1,3,11,Barroso,Barroso (MG),"-21,18","-43,96",520
1,3,11,Bela Vista de Minas,Bela Vista de Minas (MG),"-19,8","-43,11",521
1,3,11,Belmiro Braga,Belmiro Braga (MG),"-21,99","-43,47",522
1,3,11,Belo Horizonte,Belo Horizonte (MG),"-19,9","-43,96",523
1,3,11,Belo Oriente,Belo Oriente (MG),"-19,26","-42,45",524
1,3,11,Belo Vale,Belo Vale (MG),"-20,42","-44,06",525
1,3,11,Berilo,Berilo (MG),"-16,86","-42,49",526
1,3,11,Berizal,Berizal (MG),"-15,68","-41,76",527
1,3,11,Betim,Betim (MG),"-19,95","-44,2",528
1,3,11,Bias Fortes,Bias Fortes (MG),"-21,62","-43,77",529
1,3,11,Bicas,Bicas (MG),"-21,73","-43,1",530
1,3,11,Biquinhas,Biquinhas (MG),"-18,76","-45,54",531
1,3,11,Boa Esperança,Boa Esperança (MG),"-21,05","-45,62",532
1,3,11,Bocaina de Minas,Bocaina de Minas (MG),"-22,22","-44,48",533
1,3,11,Bocaiúva,Bocaiúva (MG),"-17,29","-43,69",534
1,3,11,Bom Despacho,Bom Despacho (MG),"-19,68","-45,28",535
1,3,11,Bom Jardim de Minas,Bom Jardim de Minas (MG),"-21,95","-44,13",536
1,3,11,Bom Jesus da Penha,Bom Jesus da Penha (MG),"-21,01","-46,53",537
1,3,11,Bom Jesus do Amparo,Bom Jesus do Amparo (MG),"-19,72","-43,47",538
1,3,11,Bom Jesus do Galho,Bom Jesus do Galho (MG),"-19,74","-42,35",539
1,3,11,Bom Repouso,Bom Repouso (MG),"-22,45","-46,18",540
1,3,11,Bom Sucesso,Bom Sucesso (MG),"-21,03","-44,78",541
1,3,11,Bonfim,Bonfim (MG),"-20,32","-44,21",542
1,3,11,Bonfinópolis de Minas,Bonfinópolis de Minas (MG),"-16,49","-46,19",543
1,3,11,Bonito de Minas,Bonito de Minas (MG),"-14,99","-44,9",544
1,3,11,Borda da Mata,Borda da Mata (MG),"-22,26","-46,15",545
1,3,11,Botelhos,Botelhos (MG),"-21,64","-46,42",546
1,3,11,Botumirim,Botumirim (MG),"-16,94","-43,01",547
1,3,11,Brasilândia de Minas,Brasilândia de Minas (MG),"-16,96","-45,9",548
1,3,11,Brasília de Minas,Brasília de Minas (MG),"-16,24","-44,44",549
1,3,11,Brás Pires,Brás Pires (MG),"-20,88","-43,23",550
1,3,11,Braúnas,Braúnas (MG),"-19,03","-42,72",551
1,3,11,Brazópolis,Brazópolis (MG),"-22,49","-45,63",552
1,3,11,Brumadinho,Brumadinho (MG),"-20,18","-44,12",553
1,3,11,Bueno Brandão,Bueno Brandão (MG),"-22,49","-46,36",554
1,3,11,Buenópolis,Buenópolis (MG),"-17,88","-44,04",555
1,3,11,Bugre,Bugre (MG),"-19,36","-42,31",556
1,3,11,Buritis,Buritis (MG),"-15,45","-46,6",557
1,3,11,Buritizeiro,Buritizeiro (MG),"-17,29","-45,19",558
1,3,11,Cabeceira Grande,Cabeceira Grande (MG),"-16,08","-47,12",559
1,3,11,Cabo Verde,Cabo Verde (MG),"-21,48","-46,39",560
1,3,11,Cachoeira da Prata,Cachoeira da Prata (MG),"-19,52","-44,47",561
1,3,11,Cachoeira de Minas,Cachoeira de Minas (MG),"-22,36","-45,79",562
1,3,11,Cachoeira Dourada,Cachoeira Dourada (MG),"-18,61","-49,48",563
1,3,11,Caetanópolis,Caetanópolis (MG),"-19,34","-44,4",564
1,3,11,Caeté,Caeté (MG),"-19,87","-43,64",565
1,3,11,Caiana,Caiana (MG),"-20,73","-41,91",566
1,3,11,Cajuri,Cajuri (MG),"-20,79","-42,76",567
1,3,11,Caldas,Caldas (MG),"-21,89","-46,36",568
1,3,11,Camacho,Camacho (MG),"-20,64","-45,13",569
1,3,11,Camanducaia,Camanducaia (MG),"-22,79","-46,07",570
1,3,11,Cambuí,Cambuí (MG),"-22,58","-46,08",571
1,3,11,Cambuquira,Cambuquira (MG),"-21,86","-45,26",572
1,3,11,Campanário,Campanário (MG),"-18,28","-41,73",573
1,3,11,Campanha,Campanha (MG),"-21,84","-45,41",574
1,3,11,Campestre,Campestre (MG),"-21,71","-46,22",575
1,3,11,Campina Verde,Campina Verde (MG),"-19,48","-49,81",576
1,3,11,Campo Azul,Campo Azul (MG),"-16,51","-44,76",577
1,3,11,Campo Belo,Campo Belo (MG),"-20,92","-45,26",578
1,3,11,Campo do Meio,Campo do Meio (MG),"-21,11","-45,85",579
1,3,11,Campo Florido,Campo Florido (MG),"-19,71","-48,65",580
1,3,11,Campos Altos,Campos Altos (MG),"-19,6","-46,2",581
1,3,11,Campos Gerais,Campos Gerais (MG),"-21,26","-45,75",582
1,3,11,Canaã,Canaã (MG),"-20,67","-42,62",583
1,3,11,Canápolis,Canápolis (MG),"-18,76","-49,27",584
1,3,11,Cana Verde,Cana Verde (MG),"-21,03","-45,19",585
1,3,11,Candeias,Candeias (MG),"-20,75","-45,28",586
1,3,11,Cantagalo,Cantagalo (MG),"-18,52","-42,65",587
1,3,11,Caparaó,Caparaó (MG),"-20,53","-41,95",588
1,3,11,Capela Nova,Capela Nova (MG),"-20,92","-43,61",589
1,3,11,Capelinha,Capelinha (MG),"-17,69","-42,49",590
1,3,11,Capetinga,Capetinga (MG),"-20,66","-47,03",591
1,3,11,Capim Branco,Capim Branco (MG),"-19,57","-44,17",592
1,3,11,Capinópolis,Capinópolis (MG),"-18,69","-49,58",593
1,3,11,Capitão Enéas,Capitão Enéas (MG),"-16,14","-43,66",594
1,3,11,Capitólio,Capitólio (MG),"-20,61","-46,14",595
1,3,11,Caputira,Caputira (MG),"-20,18","-42,25",596
1,3,11,Caraí,Caraí (MG),"-17,17","-41,58",597
1,3,11,Caranaíba,Caranaíba (MG),"-20,89","-43,72",598
1,3,11,Carandaí,Carandaí (MG),-21,"-43,84",599
1,3,11,Carangola,Carangola (MG),"-20,7","-42,09",600
1,3,11,Caratinga,Caratinga (MG),"-19,71","-42,1",601
1,3,11,Carbonita,Carbonita (MG),"-17,49","-43,06",602
1,3,11,Careaçu,Careaçu (MG),"-22,08","-45,66",603
1,3,11,Carlos Chagas,Carlos Chagas (MG),"-17,67","-40,84",604
1,3,11,Carmésia,Carmésia (MG),"-19,06","-43,17",605
1,3,11,Carmo da Cachoeira,Carmo da Cachoeira (MG),"-21,45","-45,2",606
1,3,11,Carmo da Mata,Carmo da Mata (MG),"-20,56","-44,89",607
1,3,11,Carmo de Minas,Carmo de Minas (MG),"-22,09","-45,16",608
1,3,11,Carmo do Cajuru,Carmo do Cajuru (MG),"-20,2","-44,7",609
1,3,11,Carmo do Paranaíba,Carmo do Paranaíba (MG),"-18,91","-46,19",610
1,3,11,Carmo do Rio Claro,Carmo do Rio Claro (MG),"-20,97","-46,1",611
1,3,11,Carmópolis de Minas,Carmópolis de Minas (MG),"-20,56","-44,65",612
1,3,11,Carneirinho,Carneirinho (MG),"-19,75","-50,83",613
1,3,11,Carrancas,Carrancas (MG),"-21,5","-44,61",614
1,3,11,Carvalhópolis,Carvalhópolis (MG),"-21,77","-45,83",615
1,3,11,Carvalhos,Carvalhos (MG),"-22,02","-44,49",616
1,3,11,Casa Grande,Casa Grande (MG),"-20,84","-43,94",617
1,3,11,Cascalho Rico,Cascalho Rico (MG),"-18,57","-47,88",618
1,3,11,Cássia,Cássia (MG),"-20,54","-46,93",619
1,3,11,Conceição da Barra de Minas,Conceição da Barra de Minas (MG),"-21,15","-44,49",620
1,3,11,Cataguases,Cataguases (MG),"-21,34","-42,67",621
1,3,11,Catas Altas,Catas Altas (MG),"-20,08","-43,41",622
1,3,11,Catas Altas da Noruega,Catas Altas da Noruega (MG),"-20,67","-43,5",623
1,3,11,Catuji,Catuji (MG),"-17,37","-41,5",624
1,3,11,Caxambu,Caxambu (MG),"-21,98","-44,95",625
1,3,11,Cedro do Abaeté,Cedro do Abaeté (MG),"-19,12","-45,7",626
1,3,11,Central de Minas,Central de Minas (MG),"-18,77","-41,29",627
1,3,11,Centralina,Centralina (MG),"-18,63","-49,16",628
1,3,11,Chácara,Chácara (MG),"-21,69","-43,21",629
1,3,11,Chalé,Chalé (MG),"-20,03","-41,66",630
1,3,11,Chapada do Norte,Chapada do Norte (MG),"-17,15","-42,41",631
1,3,11,Chapada Gaúcha,Chapada Gaúcha (MG),"-15,47","-45,46",632
1,3,11,Chiador,Chiador (MG),-22,"-43,03",633
1,3,11,Cipotânea,Cipotânea (MG),"-20,92","-43,36",634
1,3,11,Claraval,Claraval (MG),"-20,37","-47,24",635
1,3,11,Claro dos Poções,Claro dos Poções (MG),"-17,07","-44,23",636
1,3,11,Cláudio,Cláudio (MG),"-20,4","-44,78",637
1,3,11,Coimbra,Coimbra (MG),"-20,84","-42,79",638
1,3,11,Coluna,Coluna (MG),"-18,25","-42,84",639
1,3,11,Comendador Gomes,Comendador Gomes (MG),"-19,67","-49,07",640
1,3,11,Conceição da Aparecida,Conceição da Aparecida (MG),"-21,1","-46,23",641
1,3,11,Conceição das Pedras,Conceição das Pedras (MG),"-22,15","-45,43",642
1,3,11,Conceição das Alagoas,Conceição das Alagoas (MG),"-19,96","-48,36",643
1,3,11,Conceição de Ipanema,Conceição de Ipanema (MG),"-19,91","-41,69",644
1,3,11,Conceição do Mato Dentro,Conceição do Mato Dentro (MG),"-18,94","-43,51",645
1,3,11,Conceição do Pará,Conceição do Pará (MG),"-19,79","-44,87",646
1,3,11,Conceição do Rio Verde,Conceição do Rio Verde (MG),"-21,9","-45,09",647
1,3,11,Conceição dos Ouros,Conceição dos Ouros (MG),"-22,45","-45,78",648
1,3,11,Cônego Marinho,Cônego Marinho (MG),"-14,98","-44,6",649
1,3,11,Confins,Confins (MG),"-19,64","-43,97",650
1,3,11,Congonhal,Congonhal (MG),"-22,14","-46,04",651
1,3,11,Congonhas,Congonhas (MG),"-20,52","-43,86",652
1,3,11,Congonhas do Norte,Congonhas do Norte (MG),"-18,86","-43,69",653
1,3,11,Conselheiro Lafaiete,Conselheiro Lafaiete (MG),"-20,67","-43,79",654
1,3,11,Conselheiro Pena,Conselheiro Pena (MG),"-19,17","-41,46",655
1,3,11,Consolação,Consolação (MG),"-22,54","-45,92",656
1,3,11,Contagem,Contagem (MG),"-19,89","-44,08",657
1,3,11,Coqueiral,Coqueiral (MG),"-21,17","-45,42",658
1,3,11,Coração de Jesus,Coração de Jesus (MG),"-16,61","-44,38",659
1,3,11,Cordisburgo,Cordisburgo (MG),"-19,09","-44,21",660
1,3,11,Cordislândia,Cordislândia (MG),"-21,78","-45,66",661
1,3,11,Corinto,Corinto (MG),"-18,34","-44,62",662
1,3,11,Coroaci,Coroaci (MG),"-18,62","-42,27",663
1,3,11,Coromandel,Coromandel (MG),"-18,41","-47,14",664
1,3,11,Coronel Fabriciano,Coronel Fabriciano (MG),"-19,46","-42,69",665
1,3,11,Coronel Murta,Coronel Murta (MG),"-16,59","-42,18",666
1,3,11,Coronel Pacheco,Coronel Pacheco (MG),"-21,6","-43,29",667
1,3,11,Coronel Xavier Chaves,Coronel Xavier Chaves (MG),"-21,02","-44,2",668
1,3,11,Córrego Danta,Córrego Danta (MG),"-19,78","-45,98",669
1,3,11,Córrego do Bom Jesus,Córrego do Bom Jesus (MG),"-22,63","-45,99",670
1,3,11,Córrego Fundo,Córrego Fundo (MG),"-20,45","-45,53",671
1,3,11,Córrego Novo,Córrego Novo (MG),"-19,83","-42,45",672
1,3,11,Couto de Magalhães de Minas,Couto de Magalhães de Minas (MG),"-18,08","-43,44",673
1,3,11,Cristais,Cristais (MG),"-20,81","-45,56",674
1,3,11,Cristália,Cristália (MG),"-16,72","-42,82",675
1,3,11,Cristiano Otoni,Cristiano Otoni (MG),"-20,84","-43,83",676
1,3,11,Cristina,Cristina (MG),"-22,21","-45,29",677
1,3,11,Crucilândia,Crucilândia (MG),"-20,4","-44,36",678
1,3,11,Cruzeiro da Fortaleza,Cruzeiro da Fortaleza (MG),"-18,97","-46,68",679
1,3,11,Cruzília,Cruzília (MG),"-21,73","-44,8",680
1,3,11,Cuparaque,Cuparaque (MG),"-19,01","-41,13",681
1,3,11,Curral de Dentro,Curral de Dentro (MG),"-15,86","-41,77",682
1,3,11,Curvelo,Curvelo (MG),"-18,82","-44,45",683
1,3,11,Datas,Datas (MG),"-18,47","-43,65",684
1,3,11,Delfim Moreira,Delfim Moreira (MG),"-22,51","-45,29",685
1,3,11,Delfinópolis,Delfinópolis (MG),"-20,36","-46,77",686
1,3,11,Descoberto,Descoberto (MG),"-21,45","-42,96",687
1,3,11,Desterro de Entre Rios,Desterro de Entre Rios (MG),"-20,63","-44,27",688
1,3,11,Desterro do Melo,Desterro do Melo (MG),"-21,15","-43,52",689
1,3,11,Diamantina,Diamantina (MG),"-17,99","-43,61",690
1,3,11,Diogo de Vasconcelos,Diogo de Vasconcelos (MG),"-20,48","-43,18",691
1,3,11,Dionísio,Dionísio (MG),"-19,84","-42,68",692
1,3,11,Divinésia,Divinésia (MG),"-20,99",-43,693
1,3,11,Divino,Divino (MG),"-20,59","-42,18",694
1,3,11,Divinolândia de Minas,Divinolândia de Minas (MG),"-18,78","-42,57",695
1,3,11,Divinópolis,Divinópolis (MG),"-20,12","-44,93",696
1,3,11,Divisa Alegre,Divisa Alegre (MG),"-15,7","-41,37",697
1,3,11,Divisa Nova,Divisa Nova (MG),"-21,52","-46,25",698
1,3,11,Divisópolis,Divisópolis (MG),"-15,76","-40,91",699
1,3,11,Dom Joaquim,Dom Joaquim (MG),"-18,93","-43,26",700
1,3,11,Dom Silvério,Dom Silvério (MG),"-20,13","-42,95",701
1,3,11,Dom Viçoso,Dom Viçoso (MG),"-22,23","-45,14",702
1,3,11,Dona Eusébia,Dona Eusébia (MG),"-21,33","-42,8",703
1,3,11,Dores de Campos,Dores de Campos (MG),"-21,1","-43,99",704
1,3,11,Dores de Guanhães,Dores de Guanhães (MG),"-19,05","-42,93",705
1,3,11,Dores do Indaiá,Dores do Indaiá (MG),"-19,49","-45,55",706
1,3,11,Dores do Turvo,Dores do Turvo (MG),"-21,02","-43,17",707
1,3,11,Doresópolis,Doresópolis (MG),"-20,29","-45,89",708
1,3,11,Douradoquara,Douradoquara (MG),"-18,44","-47,6",709
1,3,11,Durandé,Durandé (MG),"-20,15","-41,8",710
1,3,11,Elói Mendes,Elói Mendes (MG),"-21,61","-45,6",711
1,3,11,Engenheiro Caldas,Engenheiro Caldas (MG),"-19,13","-42,02",712
1,3,11,Engenheiro Navarro,Engenheiro Navarro (MG),"-17,3","-44,01",713
1,3,11,Entre Folhas,Entre Folhas (MG),"-19,66","-42,24",714
1,3,11,Entre Rios de Minas,Entre Rios de Minas (MG),"-20,71","-44,09",715
1,3,11,Ervália,Ervália (MG),"-20,85","-42,6",716
1,3,11,Esmeraldas,Esmeraldas (MG),"-19,73","-44,31",717
1,3,11,Espera Feliz,Espera Feliz (MG),"-20,6","-41,93",718
1,3,11,Espírito Santo do Dourado,Espírito Santo do Dourado (MG),"-22,01","-45,99",719
1,3,11,Estiva,Estiva (MG),"-22,46","-46,01",720
1,3,11,Estrela Dalva,Estrela Dalva (MG),"-21,71","-42,47",721
1,3,11,Estrela do Indaiá,Estrela do Indaiá (MG),"-19,59","-45,81",722
1,3,11,Estrela do Sul,Estrela do Sul (MG),"-18,72","-47,73",723
1,3,11,Eugenópolis,Eugenópolis (MG),"-21,01","-42,22",724
1,3,11,Ewbank da Câmara,Ewbank da Câmara (MG),"-21,58","-43,56",725
1,3,11,Extrema,Extrema (MG),"-22,83","-46,29",726
1,3,11,Fama,Fama (MG),"-21,47","-45,81",727
1,3,11,Faria Lemos,Faria Lemos (MG),"-20,78","-42,04",728
1,3,11,Felício dos Santos,Felício dos Santos (MG),"-18,13","-43,24",729
1,3,11,São Gonçalo do Rio Preto,São Gonçalo do Rio Preto (MG),"-18,08","-43,36",730
1,3,11,Felisburgo,Felisburgo (MG),"-16,64","-40,73",731
1,3,11,Felixlândia,Felixlândia (MG),"-18,7","-44,96",732
1,3,11,Ferros,Ferros (MG),"-19,25","-42,94",733
1,3,11,Fervedouro,Fervedouro (MG),"-20,68","-42,35",734
1,3,11,Florestal,Florestal (MG),"-19,87","-44,44",735
1,3,11,Formiga,Formiga (MG),"-20,55","-45,52",736
1,3,11,Formoso,Formoso (MG),"-15,13","-46,16",737
1,3,11,Fortaleza de Minas,Fortaleza de Minas (MG),"-20,89","-46,77",738
